,Source Port,Destination Port,Packet Length,Packet Type,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Signature,Month_of_received,hour_of_the_day,day_of_the_week,is_weekend,Is_Private,protocol_ICMP,protocol_TCP,protocol_UDP,traffic_DNS,traffic_FTP,traffic_HTTP,Attack_Type_DDoS,Attack_Type_Intrusion,Attack_Type_Malware,Severity_High,Severity_Low,Severity_Medium,Segments_Segment A,Segments_Segment B,Segments_Segment C
35441,21861,28880,1053,1,1,50.06,1,0,1,20,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
35442,52516,17890,480,0,1,31.06,1,1,8,3,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
35443,3266,2169,1459,0,1,62.26,1,1,2,13,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
35444,45586,62001,811,0,1,82.71,0,0,10,9,5,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
35445,6790,45201,608,1,0,97.51,0,1,7,10,3,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
35446,26155,58200,1153,1,1,13.38,1,1,8,5,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
35447,28892,24726,1209,1,0,50.09,0,1,5,21,4,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
35448,30980,51813,347,0,1,88.59,1,0,4,9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
35449,63044,2062,828,1,1,22.33,0,0,12,11,6,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
35450,4835,9603,77,0,1,11.56,1,0,1,15,4,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
35451,2401,63983,243,1,0,46.76,1,0,7,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
35452,4004,31628,318,1,1,16.21,0,1,4,10,6,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
35453,5472,58686,406,1,1,92.74,0,1,1,14,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
35454,35121,33619,1071,0,0,16.44,0,0,10,17,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
35455,12863,61126,1312,0,1,42.03,1,1,8,15,5,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
35456,65064,54525,741,1,1,61.97,0,1,1,2,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
35457,17957,15940,671,1,1,19.64,0,1,6,15,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0
35458,63077,54175,643,1,1,73.33,0,0,2,7,4,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
35459,41343,22875,751,0,1,87.75,1,1,2,18,4,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
35460,61039,65298,1392,1,1,24.6,0,1,2,9,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
35461,62283,16239,1032,0,0,63.31,0,1,5,15,6,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
35462,37822,58782,761,0,0,92.88,0,1,12,20,2,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
35463,47730,58394,67,0,0,77.55,0,0,10,15,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
35464,34702,8701,1112,1,0,6.44,0,0,8,22,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
35465,22564,34434,768,1,0,58.17,0,1,4,14,3,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
35466,5985,45641,453,1,1,54.62,1,0,12,17,3,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
35467,24150,4769,1144,1,1,52.1,0,1,1,8,6,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
35468,55811,36555,1456,1,0,7.65,0,1,9,2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
35469,60436,11299,848,1,1,57.68,1,0,1,22,3,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
35470,46955,56236,163,0,1,95.19,0,0,4,6,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
35471,19456,41774,653,0,1,32.21,0,0,3,16,6,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
35472,20465,52668,1455,0,0,83.19,1,1,3,13,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
35473,62764,30460,1022,0,0,85.83,1,0,7,1,6,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
35474,2018,52867,1431,1,1,50.28,1,1,2,15,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
35475,54603,53309,217,0,0,33.63,0,1,10,7,3,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
35476,32626,32160,1348,0,1,69.09,0,0,6,9,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
35477,1111,1720,974,0,1,27.82,1,0,1,18,5,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
35478,7740,44861,649,1,0,11.4,1,1,4,8,5,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
35479,38840,40303,387,0,0,60.94,0,1,3,11,6,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
35480,44843,7806,906,1,0,43.45,0,0,1,9,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
35481,62735,9822,295,0,0,40.7,0,0,12,12,2,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
35482,29557,29118,588,1,1,90.5,1,0,2,6,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
35483,1495,61187,966,1,1,61.04,1,0,2,6,6,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
35484,9550,57509,832,1,1,48.83,1,0,5,23,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
35485,6131,40438,536,1,0,46.65,1,1,3,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
35486,30840,58444,1390,1,1,71.1,0,0,9,12,6,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0
35487,3499,50063,883,0,1,40.13,0,1,3,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
35488,59436,9459,931,0,0,5.68,1,0,1,9,3,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
35489,58568,50719,1420,1,1,14.38,1,0,10,18,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
35490,16140,45424,1321,0,1,8.3,0,0,8,11,3,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
35491,50067,18503,807,1,1,35.73,1,1,1,18,5,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
35492,17624,43565,1296,0,1,91.54,0,1,5,18,4,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
35493,13499,15426,1076,0,1,74.91,0,0,8,9,3,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
35494,8137,32062,507,1,1,70.68,1,0,2,3,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
35495,63067,62976,349,1,1,71.4,1,0,8,20,3,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
35496,17230,65207,638,1,0,8.41,0,1,12,16,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
35497,42428,39125,1028,0,1,95.03,0,1,4,8,5,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
35498,31585,64112,1035,0,0,17.99,0,0,5,15,2,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
35499,6167,54728,868,0,1,35.9,1,0,1,18,3,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
35500,24709,62148,81,0,1,24.52,0,1,11,23,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
35501,21006,14841,346,0,1,75.1,1,0,10,23,4,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
35502,3337,29640,1179,1,1,63.1,1,0,6,20,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
35503,59490,56630,377,1,1,60.61,1,0,5,10,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
35504,3311,44619,985,0,0,70.82,1,0,12,20,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
35505,51396,41561,1290,1,1,56.92,0,0,6,14,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
35506,6561,54563,81,0,1,57.28,1,1,1,5,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
35507,29149,31470,295,1,0,40.78,1,1,3,2,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
35508,17455,30653,1152,1,0,81.48,1,1,10,16,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
35509,36557,21839,958,1,0,53.03,1,1,9,16,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
35510,45712,3199,1218,0,1,90.54,1,0,7,10,6,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
35511,21847,1766,185,1,1,92.72,0,0,7,12,3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
35512,12509,51795,1003,1,1,99.98,0,1,7,17,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
35513,53897,2707,1088,1,1,73.24,0,1,5,4,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
35514,38244,60071,924,1,0,1.76,0,0,4,12,3,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
35515,7292,53332,503,1,1,2.75,0,0,2,10,3,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
35516,43802,2138,424,1,0,92.64,0,1,9,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
35517,12743,43431,1389,0,1,92.74,0,1,4,10,5,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
35518,4373,15523,1378,1,0,38.63,0,0,5,18,5,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
35519,44115,62078,1009,0,1,45.63,1,1,7,4,5,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
35520,2232,31923,1219,0,1,6.41,1,0,12,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
35521,55198,8994,279,1,0,16.85,1,1,8,4,5,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
35522,47144,39437,871,1,1,48.15,1,0,12,19,4,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
35523,49596,56021,158,1,0,32.44,1,0,9,13,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
35524,57981,17240,416,0,1,68.62,0,0,7,15,6,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0
35525,42297,41058,421,0,0,17.11,0,0,11,11,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
35526,31643,56390,403,1,0,97.5,0,0,2,14,2,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
35527,53380,1560,323,0,0,66.58,1,1,1,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
35528,49747,6755,1366,1,0,55.19,1,0,4,8,2,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
35529,3550,9673,515,0,1,49.28,1,1,3,19,4,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
35530,51713,19266,756,0,1,19.62,1,0,11,7,5,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
35531,49891,12420,995,0,0,58.99,1,1,1,19,4,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
35532,56047,41712,700,1,1,12.91,0,0,5,11,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0
35533,35370,38990,1383,0,0,71.37,0,0,1,3,6,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
35534,36897,60988,228,1,0,5.65,0,0,9,3,6,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
35535,65229,27932,232,0,0,23.04,1,1,4,12,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
35536,57107,46035,647,1,1,99.76,0,0,6,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
35537,45715,3423,474,0,0,17.16,0,0,1,7,5,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
35538,44520,26916,1339,0,0,38.39,0,1,9,7,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
35539,65493,30690,508,1,1,0.56,1,0,10,23,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
35540,12409,14815,222,0,0,68.86,1,0,3,17,6,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
35541,38307,64087,155,1,0,99.55,0,1,2,11,2,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
35542,27338,54171,326,1,1,21.06,0,1,10,12,2,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
35543,47913,20420,827,1,0,81.8,0,1,1,22,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
35544,64696,59207,1100,0,1,25.88,1,1,5,12,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
35545,49457,18301,895,1,0,81.42,0,0,1,1,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
35546,43936,58578,607,1,0,4.26,0,1,4,17,3,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
35547,25015,35517,194,0,1,57.93,1,0,9,5,4,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
35548,34961,11777,929,0,1,26.03,0,1,8,18,5,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
35549,36599,58549,306,0,1,2.78,0,0,3,10,5,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
35550,49931,24813,359,1,0,70.44,1,1,1,23,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
35551,57963,41566,198,1,1,8.51,0,1,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
35552,9258,14548,321,0,1,24.45,0,0,11,6,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0
35553,46270,51636,1179,0,1,72.17,1,1,10,11,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
35554,46309,47848,1048,1,0,46.7,1,0,12,13,5,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
35555,65332,25508,742,1,0,25.72,0,1,8,23,4,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
35556,32049,5143,1471,0,1,46.6,1,1,7,23,6,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
35557,54219,3927,1156,1,0,99.46,1,1,8,1,2,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
35558,23625,36398,731,1,1,36.01,0,0,5,21,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
35559,43223,50831,484,1,1,1.91,0,1,5,22,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
35560,4610,47309,1259,0,0,16.4,1,0,8,13,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
35561,14181,59311,456,0,0,9.27,0,0,8,17,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
35562,6700,37858,1043,1,0,4.02,1,0,1,10,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
35563,35568,12334,360,0,1,76.42,0,0,9,17,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
35564,14107,33580,955,0,0,1.6,0,1,12,8,5,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
35565,28668,37451,750,0,1,61.97,1,1,11,2,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
35566,57452,35049,480,1,0,96.16,1,1,5,19,2,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
35567,25735,42375,1334,0,0,14.25,0,0,5,1,5,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
35568,3329,31238,1139,0,1,74.43,1,0,5,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0
35569,16930,21601,259,1,0,88.38,1,1,5,16,4,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
35570,33011,64700,318,1,1,64.87,1,1,3,6,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
35571,28923,56552,734,0,1,75.91,0,0,2,3,3,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
35572,29324,43941,1372,1,0,40.96,1,0,6,1,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
35573,65269,61416,920,0,0,37.32,1,0,4,18,4,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
35574,54758,2858,329,0,1,24.86,0,1,5,7,6,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
35575,34209,63340,466,1,0,98.61,0,1,6,12,2,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
35576,55667,63052,148,0,1,14.69,0,1,11,22,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
35577,30030,38790,771,0,0,44.09,1,0,5,8,3,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
35578,29584,28246,930,1,1,71.62,1,0,2,22,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
35579,17287,20408,386,1,0,42.65,1,1,6,3,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
35580,23902,56623,590,1,1,72.28,0,1,5,15,6,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0
35581,47442,18358,1323,1,1,12.06,0,0,5,19,6,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
35582,54491,62634,204,1,0,60.15,0,1,2,11,2,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
35583,36601,41886,1434,1,1,47.63,0,0,6,10,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
35584,60300,2962,185,1,1,64.11,1,1,1,15,5,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
35585,19818,11192,1417,0,1,67.0,1,0,1,3,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
35586,53905,18015,1357,0,0,33.58,0,1,7,6,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
35587,38350,33014,1443,1,0,12.19,1,0,8,4,5,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
35588,42784,55299,1242,0,1,99.33,0,1,7,15,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
35589,30731,1378,603,1,1,5.52,0,0,10,9,3,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
35590,55791,46171,509,0,1,25.0,1,0,6,3,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
35591,52034,32750,653,1,1,35.16,1,1,10,6,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
35592,44481,64508,1437,1,1,74.3,0,1,1,14,4,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
35593,41644,46318,1423,0,0,42.35,1,1,6,4,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
35594,10690,63594,1169,0,1,70.48,0,0,9,3,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
35595,56778,8980,389,0,1,51.75,0,1,9,20,4,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
35596,18628,8674,1398,1,0,45.06,0,1,10,21,4,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
35597,39643,7544,255,1,1,65.22,0,1,8,11,4,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
35598,55367,42425,459,1,1,29.91,0,0,9,19,4,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
35599,45204,20333,1025,0,1,6.78,0,1,5,8,5,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
35600,27640,18220,1025,0,0,62.74,1,0,7,10,5,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
35601,45177,48520,1401,1,0,17.32,1,0,3,19,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
35602,32789,19141,107,0,1,59.21,1,1,9,9,4,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
35603,40761,29530,145,0,0,40.41,0,0,1,14,5,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
35604,48789,39711,112,1,0,7.02,0,0,4,0,2,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
35605,15048,52471,1341,0,1,23.78,1,0,2,15,3,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
35606,56386,19676,226,1,0,3.57,0,0,8,11,6,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
35607,30139,1346,543,1,0,41.03,0,1,8,12,5,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
35608,40039,54276,480,1,1,54.34,0,0,3,18,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
35609,47823,59651,767,0,0,54.49,1,0,4,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
35610,52412,16986,1297,1,0,7.49,0,1,7,23,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
35611,13729,22715,1044,1,1,2.3,0,1,2,22,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
35612,3881,38184,1378,1,1,28.03,1,1,8,15,4,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
35613,55820,15936,892,0,0,0.27,0,1,5,6,5,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0
35614,40430,63986,646,0,1,45.32,1,0,1,19,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
35615,39955,55375,579,0,0,17.01,0,0,2,8,5,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
35616,27300,6976,1384,1,1,97.31,1,1,6,11,5,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
35617,18485,44394,273,0,0,48.42,1,0,3,23,4,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
35618,52042,57272,1063,0,1,88.27,0,0,11,17,5,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
35619,37278,52918,1415,1,0,28.55,1,1,10,2,4,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
35620,59687,55976,1234,1,0,84.58,1,0,9,14,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
35621,10634,35380,559,1,1,14.77,1,1,10,14,3,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
35622,41747,51234,753,0,1,30.59,1,1,4,22,5,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
35623,29786,14809,783,0,1,15.71,1,1,1,8,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
35624,39611,24662,90,0,0,21.47,1,0,4,9,4,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
35625,43558,24927,289,0,1,10.99,0,1,1,16,4,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
35626,16692,30804,542,1,1,50.4,1,0,3,17,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
35627,30767,23102,1441,1,0,66.52,0,1,2,12,3,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
35628,12164,60332,1076,0,1,12.41,1,0,1,17,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
35629,16200,27880,834,0,0,2.15,0,1,1,12,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
35630,46459,52667,136,1,1,54.1,1,0,11,15,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
35631,12708,51196,1384,0,1,18.96,0,0,12,7,2,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
35632,26349,11151,562,0,0,65.0,0,0,8,21,4,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
35633,23153,51100,1231,0,1,99.68,0,0,11,11,4,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
35634,23905,62263,774,1,1,80.88,1,0,9,20,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
35635,63410,58258,912,1,0,95.75,1,1,6,7,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
35636,1486,50116,304,1,1,36.42,1,0,3,0,2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
35637,57293,7703,728,1,0,54.28,1,1,9,21,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
35638,35131,34425,125,1,0,10.14,0,1,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
35639,38170,57029,1262,1,1,36.4,1,1,9,3,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
35640,7274,29075,112,0,0,17.37,0,0,7,3,3,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0
35641,3439,25665,1171,0,1,2.52,0,1,4,3,6,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
35642,22713,44217,1106,1,1,92.16,0,1,12,21,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
35643,48638,53543,934,1,1,62.48,1,1,9,13,5,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
35644,35337,45806,1445,0,1,65.77,0,1,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
35645,9288,27211,1306,1,0,40.08,0,0,5,16,6,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
35646,16318,44421,408,1,1,41.22,0,0,8,4,6,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
35647,17362,25841,258,1,0,86.08,0,1,4,18,5,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
35648,26408,25210,869,0,1,77.02,0,1,6,20,2,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
35649,56654,37582,1400,1,1,23.47,0,1,5,0,4,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
35650,54618,47314,1415,1,1,70.66,0,0,3,15,3,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
35651,53039,10315,1352,0,1,54.32,0,1,9,13,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
35652,37729,54148,627,0,0,61.67,0,1,6,8,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0
35653,55223,50417,1330,1,0,5.25,0,0,12,0,4,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
35654,36563,38237,1008,0,1,44.67,1,1,3,16,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
35655,42740,41512,402,1,0,93.34,0,1,6,17,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
35656,48977,17755,822,1,1,84.86,1,0,3,9,6,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
35657,17858,47359,1395,0,1,23.46,0,0,11,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
